id,token_id,exchange_id,quote_type,input_token_symbol,input_amount,output_token_symbol,output_amount,output_amount_formatted,slippage_limit_percent,price_per_token,user_address,chain_id,quoted_at,expires_at,is_valid
10572,3,1,BUY,USDC,1000000000,uNEAR,414070453580586483712,414070453580586.50000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:25:57.095541+00:00,,True
10598,3,2,BUY,USDC,1000000000,uNEAR,414564612071889100000,414564612071889.12500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:26:11.813223+00:00,,True
10622,3,1,BUY,USDC,1000000000,uNEAR,414023586464936296448,414023586464936.31250000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:26:19.957456+00:00,,True
10642,3,2,BUY,USDC,1000000000,uNEAR,414737012472418600000,414737012472418.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:26:32.792738+00:00,,True
10664,3,1,BUY,USDC,1000000000,uNEAR,414020065160126070784,414020065160126.06250000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:26:39.478549+00:00,,True
10686,3,2,BUY,USDC,1000000000,uNEAR,414580202627444630000,414580202627444.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:26:51.897555+00:00,,True
10708,3,1,BUY,USDC,1000000000,uNEAR,413961766790188105728,413961766790188.12500000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:26:59.325568+00:00,,True
10728,3,2,BUY,USDC,1000000000,uNEAR,414472147184248600000,414472147184248.62500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:27:12.106576+00:00,,True
10770,3,2,BUY,USDC,1000000000,uNEAR,414564612071889100000,414564612071889.12500000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:27:32.095841+00:00,,True
10794,3,1,BUY,USDC,1000000000,uNEAR,413950704580484268032,413950704580484.25000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:27:40.038371+00:00,,True
10814,3,2,BUY,USDC,1000000000,uNEAR,414644509089820760000,414644509089820.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:27:52.180450+00:00,,True
10824,3,1,BUY,USDC,1000000000,uNEAR,413950468943634759680,413950468943634.75000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:27:53.872603+00:00,,True
10860,3,2,BUY,USDC,1000000000,uNEAR,414753594560262000000,414753594560262.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:28:12.379029+00:00,,True
10902,3,2,BUY,USDC,1000000000,uNEAR,414644509089820760000,414644509089820.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:28:32.557487+00:00,,True
10914,3,1,BUY,USDC,1000000000,uNEAR,413945227535339487232,413945227535339.50000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:28:34.931995+00:00,,True
10948,3,2,BUY,USDC,1000000000,uNEAR,414644509089820760000,414644509089820.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:28:52.606527+00:00,,True
10972,3,1,BUY,USDC,1000000000,uNEAR,413944123291095203840,413944123291095.18750000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:29:00.770323+00:00,,True
10992,3,2,BUY,USDC,1000000000,uNEAR,414817205678362940000,414817205678362.93750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:29:12.345027+00:00,,True
11034,3,2,BUY,USDC,1000000000,uNEAR,414817205678362940000,414817205678362.93750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:29:33.232429+00:00,,True
11058,3,1,BUY,USDC,1000000000,uNEAR,413962109192162967552,413962109192162.93750000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:29:39.688248+00:00,,True
11080,3,2,BUY,USDC,1000000000,uNEAR,414817205678362940000,414817205678362.93750000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:29:52.457723+00:00,,True
11102,3,1,BUY,USDC,1000000000,uNEAR,413961964860329754624,413961964860329.75000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:29:59.214436+00:00,,True
