id,token_id,exchange_id,quote_type,input_token_symbol,input_amount,output_token_symbol,output_amount,output_amount_formatted,slippage_limit_percent,price_per_token,user_address,chain_id,quoted_at,expires_at,is_valid
1209696,4,2,BUY,USDC,1000000000,uADA,1578513535534392300000,1578513535534392.25000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:42:21.830775+00:00,,True
1209733,4,1,BUY,USDC,1000000000,uADA,1581645327032483053568,1581645327032483.00000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:42:41.136342+00:00,,True
1209740,4,2,BUY,USDC,1000000000,uADA,1578740432502473800000,1578740432502473.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:42:42.226554+00:00,,True
1209776,4,1,BUY,USDC,1000000000,uADA,1581518145301648506880,1581518145301648.50000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:43:01.578912+00:00,,True
1209791,4,2,BUY,USDC,1000000000,uADA,1578897459389574800000,1578897459389574.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:43:04.280194+00:00,,True
1209833,4,2,BUY,USDC,1000000000,uADA,1579246356098313000000,1579246356098313.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:43:24.417922+00:00,,True
1209870,4,2,BUY,USDC,1000000000,uADA,1579593738121533800000,1579593738121533.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:43:43.609056+00:00,,True
1209902,4,2,BUY,USDC,1000000000,uADA,1579240587874722200000,1579240587874722.25000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:44:03.073649+00:00,,True
1209936,4,1,BUY,USDC,1000000000,uADA,1581730323934571397120,1581730323934571.50000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:44:21.966700+00:00,,True
1209942,4,2,BUY,USDC,1000000000,uADA,1578990470581742300000,1578990470581742.25000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:44:23.025772+00:00,,True
1209979,4,1,BUY,USDC,1000000000,uADA,1581752225913495879680,1581752225913496.00000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:44:42.483852+00:00,,True
1209982,4,2,BUY,USDC,1000000000,uADA,1579240587874722200000,1579240587874722.25000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:44:43.077021+00:00,,True
1210016,4,1,BUY,USDC,1000000000,uADA,1581612555296752795648,1581612555296752.75000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:45:02.550282+00:00,,True
1210038,4,2,BUY,USDC,1000000000,uADA,1578990470581742300000,1578990470581742.25000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:45:08.608726+00:00,,True
1210064,4,2,BUY,USDC,1000000000,uADA,1578740432502473800000,1578740432502473.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:45:21.908565+00:00,,True
1210065,4,1,BUY,USDC,1000000000,uADA,1581809154926337327104,1581809154926337.25000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:45:21.956668+00:00,,True
1210101,4,1,BUY,USDC,1000000000,uADA,1581072323298558214144,1581072323298558.25000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:45:41.247109+00:00,,True
1210104,4,2,BUY,USDC,1000000000,uADA,1578740432502473800000,1578740432502473.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:45:41.707572+00:00,,True
1210148,4,2,BUY,USDC,1000000000,uADA,1578939439782000600000,1578939439782000.50000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:46:02.572518+00:00,,True
1210150,4,1,BUY,USDC,1000000000,uADA,1580988964391322386432,1580988964391322.50000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:46:02.826729+00:00,,True
1210190,4,1,BUY,USDC,1000000000,uADA,1581212893931375689728,1581212893931375.75000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:46:22.686795+00:00,,True
1210191,4,2,BUY,USDC,1000000000,uADA,1579793264553554500000,1579793264553554.50000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:46:22.705123+00:00,,True
1210230,4,1,BUY,USDC,1000000000,uADA,1582080925660439642112,1582080925660439.75000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:46:42.298540+00:00,,True
1210231,4,2,BUY,USDC,1000000000,uADA,1579991415412539000000,1579991415412539.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:46:42.441880+00:00,,True
1210276,4,1,BUY,USDC,1000000000,uADA,1582615575648908083200,1582615575648908.00000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:47:02.307226+00:00,,True
1210277,4,2,BUY,USDC,1000000000,uADA,1579741060252435500000,1579741060252435.50000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:47:02.460528+00:00,,True
1210320,4,1,BUY,USDC,1000000000,uADA,1582130181550681096192,1582130181550681.00000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:47:22.019417+00:00,,True
1210321,4,2,BUY,USDC,1000000000,uADA,1579240872572963800000,1579240872572963.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:47:22.132337+00:00,,True
1210364,4,1,BUY,USDC,1000000000,uADA,1581702137993041281024,1581702137993041.25000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:47:42.078223+00:00,,True
1210366,4,2,BUY,USDC,1000000000,uADA,1579240872572963800000,1579240872572963.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:47:42.506118+00:00,,True
1210416,4,2,BUY,USDC,1000000000,uADA,1579240587874722200000,1579240587874722.25000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:48:04.515939+00:00,,True
1210454,4,2,BUY,USDC,1000000000,uADA,1578990504734901800000,1578990504734901.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:48:22.385917+00:00,,True
1210456,4,1,BUY,USDC,1000000000,uADA,1581521569681603559424,1581521569681603.50000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:48:22.648471+00:00,,True
1210505,4,2,BUY,USDC,1000000000,uADA,1579134863328349900000,1579134863328350.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:48:44.196503+00:00,,True
1210534,4,1,BUY,USDC,1000000000,uADA,1581503805545283846144,1581503805545283.75000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:48:59.578997+00:00,,True
1210549,4,2,BUY,USDC,1000000000,uADA,1579215967804105000000,1579215967804105.00000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:49:02.346238+00:00,,True
1210583,4,2,BUY,USDC,1000000000,uADA,1578740432502473800000,1578740432502473.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:49:22.452176+00:00,,True
1210590,4,1,BUY,USDC,1000000000,uADA,1581540689942746497024,1581540689942746.50000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:49:23.630856+00:00,,True
1210628,4,2,BUY,USDC,1000000000,uADA,1578740432502473800000,1578740432502473.75000000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:49:42.647216+00:00,,True
1210630,4,1,BUY,USDC,1000000000,uADA,1581389956017290215424,1581389956017290.25000000,0.50,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-15 06:49:43.072948+00:00,,True
